Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,"Bahamas, The",BHS,..,1.91648099571466,2.80309040099382,2.86991056054831,2.83555630594492,2.83214151859283,2.61020343750715,2.86635011434555,3.02390400320292,2.52639949321747,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Bahrain,BHR,..,2.35164314508438,2.41982825100422,2.23692245781422,2.68346313387156,2.80835311859846,2.86725349724293,3.22806127369404,2.98121385276318,2.75286287069321,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Bangladesh,BGD,..,0.574368890374899,0.524844415485859,0.536861456930637,0.526696164160967,0.49392250366509,0.475109694525599,0.43426426127553,0.379497767426074,0.379648082889616,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Barbados,BRB,..,2.76476126164198,3.62075641751289,3.34585830569267,4.3039046227932,3.80649641156197,3.28546762466431,3.19321826100349,3.1439483165741,2.99643445760012,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Belarus,BLR,..,4.30438108742237,3.84921915829182,3.08841522783041,3.44369783997536,3.56868170201778,3.37288044393063,3.68674211204052,4.19298782944679,4.14589382708073,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Belgium,BEL,..,5.91924786567688,7.75323510169983,7.86085575819016,8.01798477768898,8.04748833179474,8.12901481986046,7.97455236315727,7.94390663504601,7.98325017094612,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Belize,BLZ,..,2.08670571446419,3.83423492312431,3.64023968577385,3.49826849997044,3.74976508319378,3.31728905439377,4.09517697989941,4.08821254968643,3.83578389883041,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Benin,BEN,..,1.10299875959754,0.99011342972517,1.08780041337013,1.0205109603703,1.04497326537967,0.786283984780312,0.803807843476534,0.791850406676531,1.11499726772308,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Bhutan,BTN,..,3.43377143144608,2.50278543680906,2.40075532346964,2.45900750160217,2.49449089169502,2.39390358328819,2.71618198603392,2.57930960506201,2.3748742416501,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Bolivia,BOL,..,2.43201646953821,3.21639105677605,3.20715643465519,3.06465439498425,3.35635803639889,3.73547933995724,4.35008108615875,4.442098736763,4.41535040736198,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Bosnia and Herzegovina,BIH,..,4.08672615885735,6.13793097436428,6.27485662698746,6.51380270719528,6.58180937170982,6.66202753782272,6.61862418055534,6.5543070435524,6.29525780677795,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Botswana,BWA,..,3.19477282464504,3.5649549216032,3.54791320860386,3.96143533289433,3.97917740046978,3.79870645701885,3.88001911342144,3.69899645447731,4.64138947427273,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Brazil,BRA,..,3.47024090588093,3.57876978814602,3.4657284617424,3.3541664481163,3.55135872960091,3.69869247078896,3.80636490881443,3.95496785640717,3.96492034196854,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Brunei Darussalam,BRN,..,2.14061811566353,2.0900459960103,1.7061734572053,1.6871253028512,1.71973146498203,1.77395679056644,2.26836539804935,2.4213869124651,2.25035604089499,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Bulgaria,BGR,..,3.49600054323673,3.92518788576126,3.86270694434643,3.85801754891872,4.04905341565609,4.48852330446243,4.17152345180511,4.16140407323837,4.19922322034836,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Burkina Faso,BFA,..,1.08095873147249,1.46920559927821,1.51446713134646,1.19755519554019,1.81326027959585,1.83008201420307,1.65293365716934,2.81112194061279,2.994354814291,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Burundi,BDI,..,1.46507248282433,1.98528971523046,3.4710805863142,2.66949106007814,1.46962618455291,2.56989523768425,2.49962471425533,1.80344823747873,1.85788683593273,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Cabo Verde,CPV,..,3.16139571368694,2.83101312816143,2.86501944065094,3.07491831481457,3.05590350180864,3.04348058998585,3.17350253462791,3.07942796498537,3.11193484812975,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Cambodia,KHM,..,1.29260523244739,1.36283235624433,1.27987135201693,1.40670305117965,1.41955818980932,1.23977204784751,1.34465144947171,1.33381457999349,1.40879349783063,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Cameroon,CMR,..,0.674305483698845,0.812217220664024,1.11892130225897,0.660533271729946,0.642150454223156,0.532014947384596,0.679561775177717,0.617781979963183,0.62201963737607,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Canada,CAN,..,6.02896735072136,7.88172706961632,7.7045850455761,7.71085321903229,7.62155055999756,7.48903229832649,7.84178823232651,7.93503969907761,7.79410153627396,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Central African Republic,CAF,..,1.84036530554295,1.06476349756122,0.833672750741243,1.01142590865493,0.633054785430431,0.913648121058941,0.521681224927306,0.629726052284241,0.746504962444305,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Chad,TCD,..,2.07644402980804,0.851798988878727,0.837461929768324,0.95546543598175,1.13619938492775,1.23446509242058,0.961984321475029,0.831125304102898,0.709243677556515,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Chile,CHL,..,2.5182219222188,3.1912799924612,3.19340080022812,3.36552076041698,3.54739055037498,3.72688323259354,3.98668088018894,4.22677025198936,4.49699349701405,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,China,CHN,..,0.983045902103186,2.18420960009098,2.32375599443913,2.53561921417713,2.68708150833845,2.78830397874117,2.94208284467459,2.89454404264688,2.91935373097658,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Colombia,COL,..,4.21285666525364,5.11545911431313,4.99113462865353,4.71728481352329,5.08364550769329,5.02673573791981,5.10566867887974,4.95774485170841,4.89939339458942,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Comoros,COM,..,1.59038957208395,0.777389714494348,1.66228003799915,0.871002208441496,0.957009568810463,0.926324911415577,1.04989847168326,1.122444588691,0.941362418234348,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,"Congo, Dem. Rep.",COD,..,0.0623619649559259,0.414230208843946,0.372438109479845,0.566466432064772,0.498218834400177,0.550902402028441,0.653113145381212,0.490612583234906,0.395843433216214,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,"Congo, Rep.",COG,..,0.579302338883281,0.886028259992599,0.688196998089552,1.06106214225292,1.19930915534496,1.20337512344122,1.55543079599738,1.57132372260094,1.19367139413953,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Costa Rica,CRI,..,4.28046733140945,5.86720518767834,5.76850436627865,5.59330470860004,5.58653697371483,5.59773854911327,5.68770356476307,5.52383288741112,5.38734458386898,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Cote d'Ivoire,CIV,..,0.811259727925062,0.812225509434938,0.801496766507626,1.03128403425217,1.0060646571219,1.07486797496676,1.08317341655493,1.15384599193931,1.26734245568514,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Croatia,HRV,..,6.51692599058151,6.75261840224266,6.38203248381615,6.43716752529144,5.54713271558285,5.62657117843628,5.640484765172,5.64965158700943,5.62324300408363,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Cuba,CUB,..,5.5088434368372,9.70249697566032,10.0671008229256,8.06292369961739,9.13836658000946,10.9575711190701,11.5749634802341,10.9496526420116,10.4748606681824,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Cyprus,CYP,..,2.18027364462614,2.99884453415871,3.0683696269989,3.00228334963322,3.13873365521431,2.92604770511389,2.86542885005474,2.85841692239046,2.83386185765266,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Czech Republic,CZE,..,5.07170334458351,5.75914345681667,5.83926439285278,5.87186366319656,6.51125237345696,6.31916299462318,5.95593340694904,5.85397146642208,5.91153986752033,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Denmark,DNK,..,6.73533752560616,8.66742208600044,8.48921462893486,8.60066637396812,8.5690088570118,8.56367871165276,8.60955566167831,8.56470018625259,8.4933839738369,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Djibouti,DJI,..,1.98041032999754,2.60745007544756,3.00849042832851,2.65303160995245,2.53679398447275,2.46149059385061,2.39751469343901,1.83323062956333,1.56038142740726,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Dominica,DMA,..,3.27777788043022,3.28171513974667,3.15106697380543,3.40368635952473,3.21347787976265,3.3176563680172,3.57377827167511,3.40772643685341,3.8178164511919,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Dominican Republic,DOM,..,1.71051323413849,2.51638740301132,2.72521618753672,2.76370868086815,2.77817007154226,2.50205378979445,2.4489575996995,2.78766825795174,2.82288156449795,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Ecuador,ECU,..,0.961024034768343,3.19234058260918,3.72740551829338,4.17976379394531,4.38860319554806,4.4486328959465,4.24113981425762,4.23661135137081,4.36164624989033,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,"Egypt, Arab Rep.",EGY,..,1.73206906765699,1.36768845841289,1.47459907457232,1.35230189189315,1.43904536962509,1.48455398157239,1.66732966899872,1.65568366646767,1.74466855823994,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,El Salvador,SLV,..,3.94314825534821,4.44353073835373,4.86786402761936,4.51679192483425,4.83679659664631,4.77822124958038,4.90629933774471,4.9752201884985,4.60725240409374,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Equatorial Guinea,GNQ,..,0.318959541618824,0.45371032319963,0.404945714399219,0.524233980104327,0.427211169153452,0.470938067883253,0.554393697530031,0.694485800340772,0.585146900266409,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Eritrea,ERI,..,1.58846881240606,0.528436386957765,0.562813365831971,0.626695388928056,0.298501737415791,0.338235916569829,0.357863819226623,0.864676851779222,0.782054383307695,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Estonia,EST,..,3.92171405255795,4.69947643578053,4.36594672501087,4.43660318851471,4.53458391129971,4.61039505898952,4.81163859367371,4.9048438668251,4.8007395118475,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Eswatini,SWZ,..,2.41081044077873,4.22809049487114,3.61155867576599,3.45766358077526,3.35180424153805,2.76832841336727,2.97600869089365,2.84486804157496,3.51684242486954,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Ethiopia,ETH,..,1.79923642426729,0.943809375166893,0.381111120805144,1.06645273044705,1.09948646277189,0.714792171493173,0.965407583862543,0.915685947984457,0.873719155788422,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Fiji,FJI,..,2.8604319319129,2.36503984779119,2.04742904752493,2.07313634455204,2.02734582126141,2.2382415831089,2.25259624421597,2.25881859660149,2.31857448816299,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Finland,FIN,..,5.08179143071175,6.85863196849823,6.97433352470398,7.2969526052475,6.75245150923729,7.41616934537888,7.53038823604584,7.21427500247955,7.06586241722107,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,France,FRA,..,7.56029039621353,8.58061164617538,8.52354466915131,8.61703604459763,8.72812941670418,8.86966735124588,8.78708064556122,8.82424414157867,8.72132927179337,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Gabon,GAB,..,1.06383757665753,1.57325677573681,1.58558394759893,1.48285822942853,1.82302854955196,1.51668759062886,1.5654930844903,2.01055016368628,1.7597995698452,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,"Gambia, The",GMB,..,0.632806168869138,1.07648316770792,1.3762665912509,1.48368561640382,1.073376275599,0.751704769209027,0.533934589475393,0.608550058677793,0.751360645517707,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Georgia,GEO,..,0.843951664865017,2.03442126512527,1.46648045629263,1.62800475955009,1.97787471115589,2.32925117015839,2.82151401042938,3.08560337871313,2.82902214676142,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Germany,DEU,..,7.70066305994987,8.33689942955971,8.08783918619156,8.13578143715858,8.34968015551567,8.44364166259766,8.52974578738213,8.59780013561249,8.73427838087082,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Ghana,GHA,..,0.775928283110261,2.38399803638458,2.36826576292515,1.98411867022514,1.87491457909346,1.43829816952348,1.62140037864447,1.32770715281367,1.09192850068212,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Greece,GRC,..,..,6.52608275413513,5.92236220836639,5.83983883261681,5.17668351531029,4.5819777995348,4.6418122947216,5.0065740942955,4.83915023505688,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Grenada,GRD,..,1.78211405873299,2.54024490714073,2.61671375483274,2.47882734984159,2.33586952090263,2.15349793434143,1.94827988743782,2.16370187699795,2.03113183379173,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Guatemala,GTM,..,2.01699454337358,2.069684676826,1.9845413044095,2.00677309185266,2.17970181256533,2.20480654388666,2.21519265323877,2.18774918466806,2.08395887166262,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Guinea,GIN,..,0.301251793280244,0.362551608122885,0.510367471724749,0.514313578605652,0.488585093989968,0.61062746681273,0.42931204661727,0.656833127140999,0.708300480619073,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Guinea-Bissau,GNB,..,3.47657650709152,1.21905356645584,0.522584933787584,0.577879790216684,0.621286313980818,0.713371997699142,0.65731406211853,0.580089632421732,0.593177601695061,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Guyana,GUY,..,2.06689089536667,1.69044267386198,1.87985301017761,2.05218754708767,2.40105912089348,2.66803558915854,2.25499663501978,3.2390795648098,2.96171791851521,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Haiti,HTI,..,1.50095000863075,1.45538849756122,0.729752378538251,0.79496530815959,0.838347338140011,0.807894486933947,0.953605864197016,0.929698813706636,0.95270462334156,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Honduras,HND,..,3.02285887300968,3.69605831801891,3.89370433986187,3.38304527103901,3.2125685364008,3.17725986242294,2.97368615865707,3.37715968489647,3.15048806369305,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Hungary,HUN,..,4.65733744204044,5.01014553010464,4.99472580850124,4.84106838703156,4.80630360543728,4.73358184099197,4.72529493272305,4.82919625937939,4.72910590469837,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Iceland,ISL,..,7.212183624506,6.86232820153236,6.60568326711655,6.55072256922722,6.5970815718174,6.66481927037239,6.58894777297974,6.62403330206871,6.81328549981117,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,India,IND,..,0.834429822862148,0.857501849532127,0.937319174408913,0.931868609040976,0.865041930228472,0.856535509228706,0.921931862831116,0.942292157560587,0.95910569652915,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Indonesia,IDN,..,0.547827640548348,0.761511130258441,0.800383370369673,0.871969759464264,0.926390662789345,1.07625313103199,1.21300937607884,1.39818182215095,1.44590092822909,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,"Iran, Islamic Rep.",IRN,..,1.78557112812996,2.18561422079802,2.20399964600801,2.27696057409048,2.30709724128246,3.48251424729824,4.04194071888924,4.48380336165428,4.43784445524216,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Iraq,IRQ,..,..,2.38663759082556,2.0888764411211,1.00895864889026,1.14635126665235,1.03747574612498,0.730382045730948,0.70358132943511,1.74417365342379,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Ireland,IRL,..,4.57752011716366,8.00134390592575,7.73238092660904,7.6982781291008,7.32154473662376,6.85477256774902,5.28338998556137,5.35069033503532,5.26579618453979,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Israel,ISR,..,4.29538488388062,4.41160872578621,4.36357520520687,4.4500108808279,4.48531061410904,4.5125026255846,4.49866466224194,4.65452149510384,4.71300445497036,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Italy,ITA,..,5.50624169409275,7.02443048357964,6.80375695228577,6.81853294372559,6.80880323052406,6.81675598025322,6.70437514781952,6.62719905376434,6.53272047638893,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Jamaica,JAM,..,3.1873807311058,3.04105747491121,3.0028373003006,2.85294763743877,3.2276563346386,3.03951073437929,3.58033962547779,3.67196351289749,3.8744006305933,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Japan,JPN,..,5.75151704251766,7.50189200043678,8.89050588011742,9.05666947364807,9.09309536218643,9.11168828606606,9.1528594493866,9.09747257828712,9.19630154967308,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Jordan,JOR,..,4.33405563235283,5.5964183062315,5.5976677685976,5.07721304893494,4.46107424795628,4.71409186720848,4.06537801027298,3.53419594466686,3.63746806979179,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Kazakhstan,KAZ,..,2.11958158761263,1.86893548816442,1.87668818980455,2.07006316632032,1.85456946492195,1.86852794140577,1.92649569362402,2.05863378942013,1.94026026874781,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Kenya,KEN,..,1.3265835121274,1.77154578268528,1.79380904883146,1.8192782998085,1.85911059379578,2.04217191785574,2.10761204361916,2.1484300494194,2.05257199704647,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Kiribati,KIR,..,8.35801735520363,8.41764733195305,8.13068151473999,7.63586983084679,7.77604132890701,8.23115557432175,6.80701732635498,7.41373971104622,8.15397202968597,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,"Korea, Dem. People’s Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,"Korea, Rep.",KOR,..,2.01236307621002,3.6708164960146,3.66729721426964,3.69731932878494,3.79411280155182,3.90361994504929,4.03825864195824,4.21722047030926,4.36290092766285,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Kuwait,KWT,..,1.90994720906019,2.33380701392889,2.25583370774984,2.18792334198952,2.18658894300461,2.74819061160088,3.37655544281006,3.33598554134369,4.62386049330235,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Kyrgyz Republic,KGZ,..,2.1343981847167,3.41518074274063,3.69314886629581,4.22100611031055,3.94686087965965,2.74904537945986,2.71162800490856,2.4972340092063,2.34767459332943,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Lao PDR,LAO,..,1.23306000605226,0.60363607481122,0.366938998922706,0.436701718717813,0.712662655860186,0.683733215555549,0.86391307413578,0.764948409050703,0.888554286211729,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Latvia,LVA,..,2.76494454592466,3.70043888688087,3.53810787200928,3.27090881764889,3.24065461754799,3.26118841767311,3.35110984742641,3.47076617181301,3.40323522686958,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Lebanon,LBN,..,3.23144011199474,3.00264712423086,3.56870107352734,3.98168191313744,3.76557782292366,3.92682626843452,3.81750725209713,3.88812832534313,4.09953109920025,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Lesotho,LSO,..,2.94303800910711,4.40810471773148,4.99492287635803,5.13855703175068,5.27831390500069,5.80036900937557,5.43712377548218,5.1533866673708,5.51380552351475,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Liberia,LBR,..,0.744168367236853,0.785979349166155,1.48157123476267,0.856615509837866,0.341926142573357,0.813555717468262,1.17829358205199,1.38423163443804,1.40308914706111,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Libya,LBY,..,1.66848432272673,2.50756852328777,3.82936373353004,..,..,..,..,..,..,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Lithuania,LTU,..,4.16442342102528,4.84557040035725,4.56909835338593,4.18849736452103,4.02721464633942,4.12461273372173,4.27927561104298,4.36917580664158,4.22698482871056,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Luxembourg,LUX,..,4.91172932088375,6.04038387537003,5.15255928039551,5.53207360208035,4.7742385417223,4.6904630959034,4.64531406760216,4.63951118290424,4.65104691684246,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..
